"SID","UID","Latitude","Longitude","CollectionDate","VolumeFilteredML","DeploymentDuration","ClientSampleID","EnvironmentType","TICI","TICIVersion","TICINoSeqs","TICIQuantile","Report","Region","District"
71386,"731105",-44.693212,169.135144,"2024-04-24","1000","","Lake Wanaka at Bullock creek","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d2fa1b43de7f3d93.html","Otago","Queenstown-Lakes"
71387,"731106",-44.693212,169.135144,"2024-04-24","1000","","Lake Wanaka at Bullock creek","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d2fa1b43de7f3d93.html","Otago","Queenstown-Lakes"
72877,"731331",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",120.81,"Riverine V1",284,0.87,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72878,"731332",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",120.46,"Riverine V1",336,0.86,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72879,"731333",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",119.99,"Riverine V1",347,0.86,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72880,"731334",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",121.84,"Riverine V1",329,0.89,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72881,"731335",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",122.8,"Riverine V1",289,0.9,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72882,"731336",-37.625389,175.86594,"2024-05-03","1000","","NERM_Fish","River/Stream",121.51,"Riverine V1",328,0.88,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/85da11d52566fb2a.html","Bay of Plenty","Western Bay of Plenty"
72859,"731341",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",120.63,"Riverine V1",229,0.87,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
72860,"731342",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",117.3,"Riverine V1",319,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
72861,"731343",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",116.61,"Riverine V1",327,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
72862,"731344",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",117.09,"Riverine V1",364,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
72863,"731345",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",114.85,"Riverine V1",342,0.76,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
72864,"731346",-38.0462564,177.44941,"2024-05-09","1000","","NERM_Fish","River/Stream",118.14,"Riverine V1",337,0.81,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f4c8e983607307e2.html","Bay of Plenty","Opotiki"
74724,"731601",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74725,"731602",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74726,"731603",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74727,"731604",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74728,"731605",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74729,"731606",-44.30642262,171.30269894,"2024-05-22","1000","","Phillips Lagoon DS of top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4d96c35e344ce53e.html","Canterbury","Timaru"
74730,"731611",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
74731,"731612",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
74732,"731613",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
74733,"731614",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
74734,"731615",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
74735,"731616",-44.30619169,171.30230442,"2024-05-22","1000","","Phillips Lagoon outflow top culvert","Wetland",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d991f754741a9542.html","Canterbury","Timaru"
80717,"731651",-41.567875,173.313185,"2024-07-17","1000","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
80718,"731652",-41.567875,173.313185,"2024-07-17","650","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
80719,"731653",-41.567875,173.313185,"2024-07-17","950","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
80720,"731654",-41.567875,173.313185,"2024-07-17","600","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
80721,"731655",-41.567875,173.313185,"2024-07-17","600","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
80722,"731656",-41.567875,173.313185,"2024-07-17","600","","Lake Chalice","Lake",0,"NC - Environment type",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3c65f83c49e7d83c.html","Marlborough","Marlborough"
83707,"731971",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",102.2,"Riverine V1",337,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
83708,"731972",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",101.38,"Riverine V1",339,0.52,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
83709,"731973",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",101.38,"Riverine V1",342,0.52,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
83710,"731974",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",101.61,"Riverine V1",341,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
83711,"731975",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",102.22,"Riverine V1",347,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
83712,"731976",-41.353132,175.20362,"2024-09-06","500","","Pirinoa School","River/Stream",101.77,"Riverine V1",351,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/e0dfa0ba840a2912.html","Wellington","South Wairarapa"
79849,"732091",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",116.86,"Riverine V1",277,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79850,"732092",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",117.84,"Riverine V1",289,0.8,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79851,"732093",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",115.5,"Riverine V1",300,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79852,"732094",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",115.48,"Riverine V1",288,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79853,"732095",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",117.82,"Riverine V1",295,0.8,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79854,"732096",-45.677713,169.699864,"2024-07-04","600-800","","Taieri US Unnamed Trib.","River/Stream",116.56,"Riverine V1",291,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aacae83d5911a3.html","Otago","Central Otago"
79843,"732101",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",117.66,"Riverine V1",342,0.8,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79844,"732102",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",119.04,"Riverine V1",338,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79845,"732103",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",118.04,"Riverine V1",356,0.81,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79846,"732104",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",116.54,"Riverine V1",350,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79847,"732105",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",117.41,"Riverine V1",332,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79848,"732106",-45.647018,169.717314,"2024-07-04","750-1000","","Taieri US McKays Creek","River/Stream",118.16,"Riverine V1",398,0.81,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b536368a3fdd204a.html","Otago","Central Otago"
79831,"732111",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",118.32,"Riverine V1",377,0.82,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79832,"732112",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",118.14,"Riverine V1",393,0.81,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79833,"732113",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",118.63,"Riverine V1",387,0.83,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79834,"732114",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",118.94,"Riverine V1",375,0.84,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79835,"732115",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",116.89,"Riverine V1",447,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79836,"732116",-45.610899,169.758166,"2024-07-04","600-700","","Taieri US Alisa Creek","River/Stream",117.5,"Riverine V1",436,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/a775f7c81d065857.html","Otago","Central Otago"
79837,"732121",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",117.62,"Riverine V1",391,0.8,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79838,"732122",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",118.68,"Riverine V1",357,0.83,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79839,"732123",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",118.55,"Riverine V1",345,0.82,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79840,"732124",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",119.49,"Riverine V1",386,0.85,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79841,"732125",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",117.11,"Riverine V1",374,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79842,"732126",-45.63636,169.731558,"2024-07-04","700-750","","Taieri US Elbow Creek","River/Stream",117,"Riverine V1",371,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/75429a081dbd640d.html","Otago","Central Otago"
79819,"732131",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.14,"Riverine V1",436,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79820,"732132",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.25,"Riverine V1",442,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79821,"732133",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.41,"Riverine V1",453,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79822,"732134",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.06,"Riverine V1",460,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79823,"732135",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.09,"Riverine V1",439,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79824,"732136",-45.567816,169.759569,"2024-07-04","500-700","","Taieri US Rapids","River/Stream",115.58,"Riverine V1",452,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/669c20f22294aab4.html","Otago","Central Otago"
79825,"732141",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",116.69,"Riverine V1",382,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
79826,"732142",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",115.98,"Riverine V1",403,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
79827,"732143",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",117.06,"Riverine V1",459,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
79828,"732144",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",116.24,"Riverine V1",440,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
79829,"732145",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",116.45,"Riverine V1",466,0.78,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
79830,"732146",-45.574327,169.778914,"2024-07-04","600-750","","Taieri US Slucing pond","River/Stream",116.98,"Riverine V1",419,0.79,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7490fca56c7c65fa.html","Otago","Central Otago"
80698,"732471",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
80699,"732472",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
80700,"732473",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
80701,"732474",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
80702,"732475",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
80703,"732476",-37.3907966,174.7205661,"2024-07-15","650","","Pump","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/47aee98a9579f88f.html","Waikato","Waikato"
